PU_Gap_Code,PU_Code,Gap_Code,HUC8_Basin_Name,CREP_Area,CRP_Area,NRCS_Area,CSP_Area,FDA_Area,IDNR_Area,NP_Area,All_Conservation_Area,Total_Area,Shape_Length,Shape_Area,CRP_Percent,CREP_Percent,NRCS_Percent,CSP_Percent,FDA_Percent,INDR_Percent,NP_Percent,Total_Conservation_Percent,size_class,C_Order,Link,DS_Order,DS_Link,US_L3NAME,NA_L2NAME,EPA_REGION
kasky1104,kasky,1104,Shoal,0,30049.55032,0,0,0,0,0,30049.55032,702445.1939,4105.197458,703429.2482,0.042778498,0,0,0,0,0,0,0.042778498,1,3,10,3,11,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1105,kasky,1105,Shoal,0,8833.529571,0,0,0,0,0,8833.529571,2824389.866,10987.28191,2828460.63,0.003127589,0,0,0,0,0,0,0.003127589,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1106,kasky,1106,Shoal,0,0,0,0,0,0,0,0,148318.8932,1992.251553,148503.1631,0,0,0,0,0,0,0,0,1,2,3,2,4,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1107,kasky,1107,Shoal,0,1705609.098,0,0,0,0,0,1705609.098,1595991.495,7787.436362,1598085.343,1.068683075,0,0,0,0,0,0,1.068683075,2,3,14,3,15,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1108,kasky,1108,Shoal,0,344805.4982,0,0,7041.118273,0,0,351846.6164,305736.3236,3320.993062,306248.385,1.127787154,0,0,0,0.023030035,0,0,1.150817189,1,2,10,3,12,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1109,kasky,1109,Shoal,0,584633.6773,0,0,0,0,0,584633.6773,2831643.851,9659.274692,2835657.551,0.20646441,0,0,0,0,0,0,0.20646441,1,3,6,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky111,kasky,111,Upper,0,552682.772,0,0,0,0,0,552682.772,4781951.892,17456.24219,4794066.041,0.115576816,0,0,0,0,0,0,0.115576816,1,2,3,3,5,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1110,kasky,1110,Shoal,0,0,0,0,0,0,0,0,119189.1384,1750.754435,119356.5671,0,0,0,0,0,0,0,0,1,3,9,3,10,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1111,kasky,1111,Shoal,0,0,0,0,0,0,0,0,1383089.802,7124.452715,1385269.764,0,0,0,0,0,0,0,0,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1112,kasky,1112,Upper,0,3224306.737,0,0,472.255455,0,0,3224778.992,5596063.985,14617.00608,5609482.803,0.57617403,0,0,0,8.44E-05,0,0,0.57625842,2,6,399,6,400,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1113,kasky,1113,Upper,0,776371.6852,0,0,109867.7453,0,0,886239.4305,1062816.169,7187.661353,1065401.229,0.730485392,0,0,0,0.103374176,0,0,0.833859567,1,1,1,6,400,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1114,kasky,1114,Shoal,0,0,0,0,0,0,0,0,2050973.621,9598.927501,2053557.477,0,0,0,0,0,0,0,0,1,1,1,2,5,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1115,kasky,1115,Upper,0,2090117.812,0,0,0,0,0,2090117.812,3301214.494,12925.20569,3308722.84,0.633136022,0,0,0,0,0,0,0.633136022,1,3,9,3,10,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1116,kasky,1116,Upper,0,4886893.443,0,0,0,0,0,4886893.443,4449557.635,16427.78216,4459598.302,1.09828748,0,0,0,0,0,0,1.09828748,1,1,1,3,10,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1117,kasky,1117,Upper,0,0,0,0,0,0,0,0,4050116.357,12080.18666,4059632.093,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1118,kasky,1118,Shoal,0,82796.54712,0,0,0,0,0,82796.54712,109176.5065,1690.107797,109320.5514,0.758373296,0,0,0,0,0,0,0.758373296,2,3,15,3,90015,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1119,kasky,1119,Shoal,0,97953.48538,0,0,0,0,0,97953.48538,2980047.127,10325.05309,2985203.733,0.032869777,0,0,0,0,0,0,0.032869777,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky112,kasky,112,Upper,0,156632.6684,0,0,0,0,0,156632.6684,534975.2412,4409.352382,536331.4192,0.292784892,0,0,0,0,0,0,0.292784892,1,2,2,3,5,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1120,kasky,1120,Shoal,0,470350.5013,0,0,0,0,0,470350.5013,1857180.827,8694.885864,1860334.852,0.253260477,0,0,0,0,0,0,0.253260477,1,2,2,3,12,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1121,kasky,1121,Shoal,0,25080.24181,0,0,0,0,0,25080.24181,1912676.239,8755.135857,1915831.55,0.013112644,0,0,0,0,0,0,0.013112644,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1122,kasky,1122,Upper,0,2794250.673,0,0,0,0,0,2794250.673,8436919.038,17032.03638,8455617.556,0.331193254,0,0,0,0,0,0,0.331193254,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1123,kasky,1123,Shoal,0,2236131.076,0,0,0,0,0,2236131.076,1800770.384,8090.697324,1803568.623,1.241763578,0,0,0,0,0,0,1.241763578,1,2,4,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1124,kasky,1124,Shoal,0,615665.472,0,0,0,0,0,615665.472,1312126.814,6702.011941,1314145.979,0.469211867,0,0,0,0,0,0,0.469211867,1,1,1,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1125,kasky,1125,Shoal,0,0,0,0,0,0,0,0,1408582.295,7547.508925,1410894.086,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1126,kasky,1126,Upper,0,3756742.833,0,0,0,0,0,3756742.833,2317647.085,9844.597784,2322729.169,1.62092963,0,0,0,0,0,0,1.62092963,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1127,kasky,1127,Upper,0,1598080.072,0,0,0,0,0,1598080.072,15503315.96,30687.79472,15543680.93,0.103079888,0,0,0,0,0,0,0.103079888,1,2,3,3,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1128,kasky,1128,Shoal,0,386692.8917,0,0,0,0,0,386692.8917,390377.5495,3260.568295,391031.4327,0.990561297,0,0,0,0,0,0,0.990561297,2,3,12,3,14,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1129,kasky,1129,Shoal,0,135849.188,0,0,0,0,0,135849.188,14560.19818,845.5125763,14584.61371,9.33017438,0,0,0,0,0,0,9.33017438,2,3,14,3,15,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky113,kasky,113,Upper,0,608163.0552,0,0,0,0,0,608163.0552,5866350.465,16734.72088,5883459.541,0.103669745,0,0,0,0,0,0,0.103669745,1,1,1,3,27,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1130,kasky,1130,Shoal,0,575532.6236,0,0,0,0,0,575532.6236,2235700.492,10627.10593,2239392.903,0.257428321,0,0,0,0,0,0,0.257428321,1,2,2,3,14,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1131,kasky,1131,Upper,0,779380.4764,0,0,0,0,0,779380.4764,1609709.627,8455.724896,1613396.302,0.484174576,0,0,0,0,0,0,0.484174576,1,1,1,3,11,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1132,kasky,1132,Upper,0,30050.71985,0,0,0,0,0,30050.71985,424939.8146,3442.748109,425907.5104,0.070717591,0,0,0,0,0,0,0.070717591,1,3,10,3,11,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1133,kasky,1133,Upper,0,0,0,0,0,0,0,0,1690646.675,8335.535206,1694681.873,0,0,0,0,0,0,0,0,1,1,1,6,401,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1134,kasky,1134,Upper,0,722628.0601,0,0,0,0,0,722628.0601,3803572.091,11899.28256,3812778.701,0.189986687,0,0,0,0,0,0,0.189986687,2,6,400,6,401,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1135,kasky,1135,Upper,0,3516216.284,0,0,0,0,0,3516216.284,3889951.679,11534.93716,3897889.129,0.90392287,0,0,0,0,0,0,0.90392287,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1136,kasky,1136,Middle,0,1854966.787,0,0,462819.8118,0,0,2317786.599,1420402.075,6401.148124,1423095.269,1.305944859,0,0,0,0.325837184,0,0,1.631782042,1,3,9,3,10,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1137,kasky,1137,Shoal,0,1424635.198,0,0,0,0,0,1424635.198,1747057.244,8332.749488,1750066.512,0.815448494,0,0,0,0,0,0,0.815448494,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1138,kasky,1138,Middle,0,1352875.979,0,0,95816.22345,0,0,1448692.203,5058278.828,14734.51559,5068007.381,0.267457771,0,0,0,0.018942456,0,0,0.286400227,1,1,1,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1139,kasky,1139,Middle,0,322024.0426,0,0,0,0,0,322024.0426,4480459.489,15338.32573,4488853.19,0.071872995,0,0,0,0,0,0,0.071872995,1,1,1,3,10,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky114,kasky,114,Upper,0,0,0,0,0,0,0,0,436710.581,3624.776065,437974.0045,0,0,0,0,0,0,0,0,2,3,26,3,27,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1142,kasky,1142,Shoal,0,210705.4695,0,0,0,0,0,210705.4695,2022776.035,8632.783077,2025414.744,0.104166485,0,0,0,0,0,0,0.104166485,1,1,1,3,15,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1143,kasky,1143,Upper,13702.96539,2230945.535,0,0,576815.967,0,0,2821464.468,8504173.455,18544.85802,8525552.387,0.262335375,0.001611322,0,0,0.067827399,0,0,0.331774097,2,3,16,3,17,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1144,kasky,1144,Upper,0,2039643.031,0,0,133833.0179,0,0,2173476.048,6231183.026,21806.3452,6246686.614,0.327328378,0,0,0,0.021477947,0,0,0.348806324,1,1,1,3,17,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1145,kasky,1145,Upper,0,0,0,0,0,0,0,0,413119.3187,3261.477,414034.6606,0,0,0,0,0,0,0,0,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1146,kasky,1146,Shoal,0,197092.2877,0,0,0,0,0,197092.2877,1692458.805,9057.155971,1695336.522,0.116453226,0,0,0,0,0,0,0.116453226,1,1,1,3,15,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1147,kasky,1147,Shoal,0,0,0,0,0,0,0,0,1467749.919,6037.361366,1469822.608,0,0,0,0,0,0,0,0,1,2,3,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1148,kasky,1148,Upper,0,126974.6647,0,0,0,0,0,126974.6647,2511429.634,10932.32056,2517042.731,0.050558719,0,0,0,0,0,0,0.050558719,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1149,kasky,1149,Shoal,0,0,0,0,0,0,0,0,3515939.352,11591.28647,3521001.948,0,0,0,0,0,0,0,0,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky115,kasky,115,Upper,0,8499.142811,0,0,0,0,0,8499.142811,3133362.488,11779.91663,3142213.358,0.002712467,0,0,0,0,0,0,0.002712467,1,1,1,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1150,kasky,1150,Shoal,0,0,0,0,0,0,0,0,399428.0898,5433.461558,399989.3642,0,0,0,0,0,0,0,0,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1151,kasky,1151,Upper,0,2077247.008,0,0,0,0,0,2077247.008,5384041.015,16249.6858,5398111.821,0.385815599,0,0,0,0,0,0,0.385815599,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1152,kasky,1152,Shoal,0,0,0,0,0,0,0,0,3839129.806,14984.61262,3843811.962,0,0,0,0,0,0,0,0,1,1,1,2,4,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1153,kasky,1153,Shoal,0,3369174.357,0,0,0,0,0,3369174.357,1685179.186,8693.87531,1687745.227,1.999297395,0,0,0,0,0,0,1.999297395,1,1,1,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1154,kasky,1154,Shoal,0,2456170.512,0,0,0,0,0,2456170.512,4977342.835,13041.12649,4984863.086,0.49347023,0,0,0,0,0,0,0.49347023,1,3,8,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1155,kasky,1155,Upper,0,2759100.878,0,0,0,0,0,2759100.878,3564164.743,11477.79485,3573462.083,0.774122712,0,0,0,0,0,0,0.774122712,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1156,kasky,1156,Upper,0,1469123.691,0,0,0,0,0,1469123.691,5641610.58,13952.78247,5654688.97,0.260408561,0,0,0,0,0,0,0.260408561,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1157,kasky,1157,Upper,0,42359.39239,0,0,0,0,0,42359.39239,603310.592,4408.811713,604644.0873,0.070211584,0,0,0,0,0,0,0.070211584,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1158,kasky,1158,Upper,0,0,0,0,0,0,0,0,3562382.59,13166.44725,3570171.567,0,0,0,0,0,0,0,0,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1159,kasky,1159,Upper,0,0,0,0,0,0,0,0,47314.83902,1208.142213,47423.56008,0,0,0,0,0,0,0,0,1,2,4,3,15,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky116,kasky,116,Upper,0,0,0,0,0,0,0,0,997156.1877,5497.27278,1000023.29,0,0,0,0,0,0,0,0,1,1,1,3,26,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1160,kasky,1160,Upper,0,1127579.422,0,0,0,0,0,1127579.422,1061896.932,6039.62323,1064329.763,1.061853922,0,0,0,0,0,0,1.061853922,2,3,11,3,15,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1161,kasky,1161,Middle,0,661827.2755,0,0,58.86918297,0,0,661886.1447,2046399.334,7488.206532,2050298.552,0.323410619,0,0,0,2.88E-05,0,0,0.323439386,1,3,10,3,11,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1162,kasky,1162,Middle,0,4379110.871,0,0,3018.588054,0,0,4382129.459,2830804.362,10386.70505,2836107.37,1.546949316,0,0,0,0.001066336,0,0,1.548015651,1,1,1,3,11,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1163,kasky,1163,Upper,0,7831905.427,0,0,0,0,0,7831905.427,3772591.512,11416.40786,3781586.827,2.076001444,0,0,0,0,0,0,2.076001444,2,6,401,6,402,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1164,kasky,1164,Upper,0,560442.8769,0,0,0,0,0,560442.8769,660625.0511,6342.384236,662186.8554,0.848352444,0,0,0,0,0,0,0.848352444,1,1,1,6,402,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1165,kasky,1165,Middle,0,4985563.222,0,0,0,0,0,4985563.222,3528710.59,12619.82168,3534914.108,1.412856933,0,0,0,0,0,0,1.412856933,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1166,kasky,1166,Middle,0,4047709.169,0,0,0,0,0,4047709.169,1237494.256,7185.356899,1239669.775,3.270891277,0,0,0,0,0,0,3.270891277,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1167,kasky,1167,Shoal,0,3100545.597,0,0,0,0,0,3100545.597,3851780.93,12317.26799,3857796.973,0.804964159,0,0,0,0,0,0,0.804964159,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1168,kasky,1168,Shoal,0,399210.5702,0,0,0,0,0,399210.5702,2190185.141,9177.909443,2193861.2,0.182272522,0,0,0,0,0,0,0.182272522,2,3,15,3,16,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1169,kasky,1169,Shoal,0,688044.97,0,0,0,0,0,688044.97,9055700.146,21131.03527,9069042.351,0.075979213,0,0,0,0,0,0,0.075979213,1,1,1,1,90001,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky117,kasky,117,Upper,0,294507.7061,0,0,0,0,0,294507.7061,2326367.336,10992.94677,2332176.778,0.12659553,0,0,0,0,0,0,0.12659553,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1170,kasky,1170,Shoal,0,2374171.493,0,0,0,0,0,2374171.493,879917.3437,5856.130093,881245.6053,2.698175584,0,0,0,0,0,0,2.698175584,1,3,9,3,90009,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1173,kasky,1173,Shoal,0,979408.3511,0,0,0,0,0,979408.3511,1453157.238,7184.759395,1455390.768,0.673986493,0,0,0,0,0,0,0.673986493,1,2,5,3,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1174,kasky,1174,Upper,0,561092.1035,0,0,0,0,0,561092.1035,518675.183,3926.441832,520013.1715,1.081779352,0,0,0,0,0,0,1.081779352,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1177,kasky,1177,Shoal,0,793784.4192,0,0,0,0,0,793784.4192,564161.9791,4105.968925,565030.486,1.407015092,0,0,0,0,0,0,1.407015092,1,2,2,3,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1178,kasky,1178,Middle,0,766149.2797,0,0,0,0,0,766149.2797,15437993.93,26348.76759,15479909.56,0.049627515,0,0,0,0,0,0,0.049627515,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1179,kasky,1179,Upper,0,0,0,0,0,0,0,0,1806256.629,8939.143654,1810446.183,0,0,0,0,0,0,0,0,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky118,kasky,118,Upper,0,307180.4819,0,0,0,0,0,307180.4819,5367721.78,16895.15504,5380986.915,0.057227348,0,0,0,0,0,0,0.057227348,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1180,kasky,1180,Upper,0,193683.7732,0,0,822297.1953,0,0,1015980.968,2708891.696,10751.95929,2715528.107,0.071499268,0,0,0,0.303554844,0,0,0.375054112,1,1,1,4,28,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1181,kasky,1181,Upper,0,1121577.693,0,0,0,0,0,1121577.693,2141965.77,9544.091717,2147454.505,0.523620736,0,0,0,0,0,0,0.523620736,1,2,5,3,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1182,kasky,1182,Shoal,0,1716665.438,0,0,0,0,0,1716665.438,9870940.169,25057.27643,9886555.375,0.173911037,0,0,0,0,0,0,0.173911037,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1183,kasky,1183,Shoal,0,0,0,0,0,0,0,0,3472107.347,15107.59913,3476357.006,0,0,0,0,0,0,0,0,1,2,2,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1184,kasky,1184,Upper,0,0,0,0,0,0,0,0,92809.55161,2295.403404,93035.7617,0,0,0,0,0,0,0,0,2,4,28,4,29,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1185,kasky,1185,Upper,0,164227.8056,0,0,0,0,0,164227.8056,2710669.375,10205.9758,2716148.513,0.060585702,0,0,0,0,0,0,0.060585702,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1186,kasky,1186,Upper,0,3349897.071,0,0,0,0,0,3349897.071,4684275.41,15399.01425,4693607.812,0.71513666,0,0,0,0,0,0,0.71513666,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1187,kasky,1187,Shoal,0,919590.1739,0,0,0,0,0,919590.1739,489538.5138,4709.402112,490287.8411,1.878483813,0,0,0,0,0,0,1.878483813,1,3,7,3,90007,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1188,kasky,1188,Upper,300690.5968,91578.72236,0,0,0,0,0,392269.3191,858067.9827,5738.660105,860277.1178,0.106726651,0.350427475,0,0,0,0,0,0.457154126,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1189,kasky,1189,Upper,925870.8053,481921.9842,0,0,0,0,0,1407792.789,277534.0843,2597.656381,278245.0941,1.736442518,3.336061614,0,0,0,0,0,5.072504131,1,2,4,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1190,kasky,1190,Upper,0,139946.5848,0,0,865672.8814,0,0,1005619.466,3296690.605,9845.988372,3304854.012,0.042450627,0,0,0,0.262588452,0,0,0.305039079,2,3,17,4,27,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1191,kasky,1191,Shoal,0,314170.882,0,0,0,0,0,314170.882,2242937.945,9417.098958,2245871.906,0.140071143,0,0,0,0,0,0,0.140071143,1,1,1,1,90001,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1192,kasky,1192,Upper,0,470560.056,0,0,372515.7579,0,0,843075.8139,2505991.39,12201.7662,2512144.975,0.187774011,0,0,0,0.148650055,0,0,0.336424066,2,4,27,4,28,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1193,kasky,1193,Middle,0,99232.42784,0,0,0,0,0,99232.42784,416751.8646,3503.866592,417863.9203,0.238109139,0,0,0,0,0,0,0.238109139,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1194,kasky,1194,Middle,0,56046.62802,0,0,0,0,0,56046.62802,5674279.091,17156.4849,5689376.958,0.009877313,0,0,0,0,0,0,0.009877313,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1195,kasky,1195,Upper,0,402428.1,0,0,0,0,0,402428.1,2495967.671,11234.53594,2501876.589,0.161231295,0,0,0,0,0,0,0.161231295,2,6,402,6,432,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1196,kasky,1196,Upper,0,94169.10409,0,0,0,0,0,94169.10409,1939986.68,7730.584611,1944287.728,0.048541109,0,0,0,0,0,0,0.048541109,1,2,4,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1197,kasky,1197,Upper,0,2473188.774,0,0,0,0,0,2473188.774,2504147.767,11897.33115,2509360.408,0.987636914,0,0,0,0,0,0,0.987636914,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1198,kasky,1198,Upper,0,4921018.679,0,0,0,0,0,4921018.679,2950842.21,11292.86482,2956947.724,1.667665815,0,0,0,0,0,0,1.667665815,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1199,kasky,1199,Upper,0,3375287.257,0,0,294724.6153,0,0,3670011.872,3186612.721,10691.57778,3194341.814,1.059208493,0,0,0,0.09248837,0,0,1.151696862,2,4,29,4,30,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky12,kasky,12,Upper,0,0,0,0,0,0,0,0,21987329.83,31258.83747,22056979.68,0,0,0,0,0,0,0,0,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky120,kasky,120,Upper,0,0,0,0,0,0,0,0,944360.1648,5437.322527,947091.0544,0,0,0,0,0,0,0,0,2,3,27,3,28,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1200,kasky,1200,Shoal,0,1492856.552,0,0,0,0,0,1492856.552,6356693.623,15395.05508,6365607.251,0.234847964,0,0,0,0,0,0,0.234847964,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1201,kasky,1201,Shoal,0,2738122.455,0,0,0,0,0,2738122.455,4241136.681,14310.20993,4248354.327,0.645610519,0,0,0,0,0,0,0.645610519,1,1,1,3,16,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1202,kasky,1202,Shoal,0,9545278.317,0,0,0,0,0,9545278.317,2236583.153,11713.10809,2239977.026,4.267794963,0,0,0,0,0,0,4.267794963,1,3,7,3,90007,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1204,kasky,1204,Middle,0,0,0,0,0,0,0,0,196543.9174,2657.924305,197066.3169,0,0,0,0,0,0,0,0,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1205,kasky,1205,Middle,0,0,0,0,0,0,0,0,2330353.039,10934.34925,2336516.551,0,0,0,0,0,0,0,0,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1206,kasky,1206,Upper,0,2160113.187,0,0,607667.2045,0,0,2767780.391,10155733.97,21504.76179,10181418.28,0.212698875,0,0,0,0.059834888,0,0,0.272533763,1,3,8,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1207,kasky,1207,Shoal,0,1265693.61,0,0,0,0,0,1265693.61,3935416.735,11834.26459,3941937.73,0.321616158,0,0,0,0,0,0,0.321616158,2,3,16,3,17,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1209,kasky,1209,Shoal,0,0,0,0,0,0,0,0,5360369.34,17627.62436,5367021.147,0,0,0,0,0,0,0,0,1,1,1,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky121,kasky,121,Upper,0,54867.63103,0,0,0,0,0,54867.63103,1649485.009,10330.6574,1654244.888,0.033263492,0,0,0,0,0,0,0.033263492,1,1,1,3,28,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky1211,kasky,1211,Shoal,0,627288.6738,0,0,0,0,0,627288.6738,4447711.995,15152.97586,4453856.01,0.141036262,0,0,0,0,0,0,0.141036262,1,1,1,3,10,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1212,kasky,1212,Upper,0,9329757.204,0,0,0,0,0,9329757.204,4038308.647,12864.51458,4047424.615,2.310313059,0,0,0,0,0,0,2.310313059,1,1,1,2,6,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky1213,kasky,1213,Upper,0,263720.0507,0,0,0,0,0,263720.0507,2384036.198,10267.45839,2389373.257,0.110619147,0,0,0,0,0,0,0.110619147,1,2,5,2,6,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
